brand,product,description
Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,Light
Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,Light Medium - Selected
Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,Medium
NARS,All Day Luminous Weightless Foundation,Gobi for light skin with yellow undertones
NARS,All Day Luminous Weightless Foundation,Tahoe for medium-deep skin with golden undertones
NARS,All Day Luminous Weightless Foundation,New Guinea for medium-deep to deep skin with golden undertones
NARS,All Day Luminous Weightless Foundation,Trinidad for medium-deep to deep skin with neutral undertones
NARS,All Day Luminous Weightless Foundation,New Orleans for medium-deep to deep skin with rich peach undertones
NARS,All Day Luminous Weightless Foundation,Benares for deep skin with red undertones - Selected
NARS,All Day Luminous Weightless Foundation,Khartoum for deep skin with red undertones
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Vanilla light, cool undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Shell light, neutral undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Ivory light medium, cool undertone - Selected"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Golden medium, golden undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Nude light medium, neutral undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Warm Ivory light medium, warm undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Light Beige medium, cool undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Sand light medium, golden undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Honey medium beige, golden undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Beige medium beige, neutral undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Golden Tan medium beige, warm undertone"
HOURGLASS,Illusion® Hyaluronic Skin Tint,"Sable medium deep, neutral undertone"
Dior,Diorskin Forever Undercover Foundation,005 Light Ivory
Dior,Diorskin Forever Undercover Foundation,010 Ivory very light with neutral undertone
Dior,Diorskin Forever Undercover Foundation,"014 Fair Almond very light with cool undertone, balances redness"
Dior,Diorskin Forever Undercover Foundation,015 Tender Beige very light with neutral undertone
Dior,Diorskin Forever Undercover Foundation,020 Light Beige light with neutral undertone
Dior,Diorskin Forever Undercover Foundation,021 Linen light with warm yellow undertone
Dior,Diorskin Forever Undercover Foundation,022 Cameo light with cool pink undertone
Dior,Diorskin Forever Undercover Foundation,023 Peach light with Warm peach undertone
Dior,Diorskin Forever Undercover Foundation,025 Soft Beige light with neutral undertone
Dior,Diorskin Forever Undercover Foundation,030 Medium Beige light to medium with neutral undertone - Selected
Dior,Diorskin Forever Undercover Foundation,031 Sand light to medium with warm yellow undertone
Dior,Diorskin Forever Undercover Foundation,033 Beige Apricot light to medium with warm peach undertone
Dior,Diorskin Forever Undercover Foundation,040 Honey Beige medium with neutral undertone
Dior,Diorskin Forever Undercover Foundation,041 Ochre medium with warm yellow undertone
Dior,Diorskin Forever Undercover Foundation,045 Hazel Beige medium with neutral undertone
Dior,Diorskin Forever Undercover Foundation,050 Dark Beige medium to deep with neutral undertone
Dior,Diorskin Forever Undercover Foundation,051 Praline medium to deep with warm yellow undertone
Dior,Diorskin Forever Undercover Foundation,060 Light Mocha deep with neutral undertone
Dior,Diorskin Forever Undercover Foundation,070 Dark Brown dark to very deep with neutral undertone
Dior,Diorskin Forever Undercover Foundation,080 Ebony very deep with neutral undertone
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Opal 01 for very fair cool skin with pink undertones - Selected
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Birch 1.5 for very light warm skin yellow undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Vanilla 02 for very fair neutral skin with peach undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Buttercream 03 for light neutral skin with peach undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Cashew 3.5 for light warm skin with yellow undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Suede 04 for medium-tan cool skin with rosy undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Wheat 4.5 for fair warm skin with yellow undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Natural 05 for medium-tan neutral skin with peach undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Bamboo 5.5 for medium cool skin with pink undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Ginger 06 for medium warm skin with yellow undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Desert 6.5 for tan neutral skin with peach undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Tan 07 for tan cool skin with rosy undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Dune 7.5 for medium-tan warm skin with golden undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Spice 08 for tan warm skin with golden undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Terra 8.5 for tan-dark warm skin with golden undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Chestnut 09 for dark neutral skin with peach undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Sienna 10 for deep cool skin with red undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Cinnamon 10.5 for deep warm skin with golden undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Cedar 11 for very deep cool skin with red undertones
bareMinerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,Mahogany 11.5 for very deep neutral skin with peach undertones
Tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Ivory for ivory/fair complexions with beige undertones - Selected
Tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Light-Medium for light complexions with beige undertones
Tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Light for light complexions with yellow undertones
Tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Medium for light complexions with pink undertones
Tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Medium-Tan for medium complexions with beige undertones
Tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,Tan for medium complexions with yellow undertones
MILK MAKEUP,Flex Foundation Stick,Porcelain very fair with neutral undertones
MILK MAKEUP,Flex Foundation Stick,Snow very fair with cool pink undertones
MILK MAKEUP,Flex Foundation Stick,Crème very fair with warm peach undertones
MILK MAKEUP,Flex Foundation Stick,Fair fair with cool pink undertones
MILK MAKEUP,Flex Foundation Stick,Shell fair with golden undertones
MILK MAKEUP,Flex Foundation Stick,Buff fair with neutral undertones
MILK MAKEUP,Flex Foundation Stick,Vanilla light with cool pink undertones
MILK MAKEUP,Flex Foundation Stick,Light Beige light with neutral undertones
MILK MAKEUP,Flex Foundation Stick,Light Sand light with golden warm undertones
MILK MAKEUP,Flex Foundation Stick,Light light with warm peach undertones
MILK MAKEUP,Flex Foundation Stick,Nude light medium with cool pink undertones
MILK MAKEUP,Flex Foundation Stick,Sand light medium with golden olive undertones
MILK MAKEUP,Flex Foundation Stick,Light Medium light medium with neutral peach undertones
MILK MAKEUP,Flex Foundation Stick,Golden Nude light medium with golden olive undertones
MILK MAKEUP,Flex Foundation Stick,Cashmere medium with cool pink undertones
MILK MAKEUP,Flex Foundation Stick,Medium medium with neutral peach undertones
MILK MAKEUP,Flex Foundation Stick,Medium Beige medium with warm undertones
MILK MAKEUP,Flex Foundation Stick,Golden Sand medium with warm olive undertones - Selected
MILK MAKEUP,Flex Foundation Stick,Golden Honey medium tan with warm golden undertones
MILK MAKEUP,Flex Foundation Stick,Almond medium tan with neutral red undertones
MILK MAKEUP,Flex Foundation Stick,Honey medium tan with golden olive undertones
MILK MAKEUP,Flex Foundation Stick,Medium Tan medium tan with neutral undertones
MILK MAKEUP,Flex Foundation Stick,Praline tan with warm red undertones
MILK MAKEUP,Flex Foundation Stick,Amber tan with neutral olive undertones
MILK MAKEUP,Flex Foundation Stick,Golden Tan tan with golden undertones
MILK MAKEUP,Flex Foundation Stick,Caramel tan with neutral golden undertones
MILK MAKEUP,Flex Foundation Stick,Maple tan to deep with golden undertones
MILK MAKEUP,Flex Foundation Stick,Cinnamon tan to deep with neutral golden undertones
MILK MAKEUP,Flex Foundation Stick,Tan tan to deep with warm golden undertones
MILK MAKEUP,Flex Foundation Stick,Golden Deep deep with golden olive undertones
MILK MAKEUP,Flex Foundation Stick,Warm Deep deep with golden undertones
MILK MAKEUP,Flex Foundation Stick,Hazelnut deep with cool red undertones
MILK MAKEUP,Flex Foundation Stick,Deep deep with neutral undertones
MILK MAKEUP,Flex Foundation Stick,Cocoa very deep with warm red undertones
MILK MAKEUP,Flex Foundation Stick,Espresso very deep with neutral red undertones
MILK MAKEUP,Flex Foundation Stick,Rich very deep with neutral undertones
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,010 Ivory very light: neutral undertone - Selected
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,020 Light Beige light: neutral undertone
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,025 Apricot Beige light to medium: warm peach undertone
Dior,Dreamskin Fresh & Perfect Cushion Broad Spectrum SPF 50,030 Medium Beige light to medium: neutral undertone
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B10 Porcelain  for very fair to fair skin with neutral to pink undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B20 Ivory for fair to light skin
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B30 Almond for light skin with neutral to golden undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,BR30 Cool Almond  for light skin with cool to neutral undertones - Selected
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B40 Sand for light to medium skin with neutral undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,BD40 Warm Sand for light to medium skin with neutral to warm undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B50 Honey for medium skin with neutral undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,BD50 Warm Honey for medium skin with neutral to warm undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B60 Amber for medium to tan skin with netural to golden undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B70 Mocha for medium deep skin with neutral to warm undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B80 Chocolate  for deep skin with golden undertones
Yves Saint Laurent,Touche Eclat All-In-One Glow Foundation,B90 Ebony  for deep skin with neutral undertones
TOM FORD,Traceless Foundation Stick,0.0 Pearl
TOM FORD,Traceless Foundation Stick,0.1 Cameo
TOM FORD,Traceless Foundation Stick,0.3 Ivory Silk
TOM FORD,Traceless Foundation Stick,0.4 Rose
TOM FORD,Traceless Foundation Stick,0.5 Porcelain
TOM FORD,Traceless Foundation Stick,1.1 Warm Sand
TOM FORD,Traceless Foundation Stick,1.3 Nude Ivory
TOM FORD,Traceless Foundation Stick,1.4 Bone
TOM FORD,Traceless Foundation Stick,1.5 Cream
TOM FORD,Traceless Foundation Stick,2.0 Buff
TOM FORD,Traceless Foundation Stick,2.5 Linen
TOM FORD,Traceless Foundation Stick,2.7 Vellum
TOM FORD,Traceless Foundation Stick,3.5 Ivory Rose
TOM FORD,Traceless Foundation Stick,3.7 Champagne  - Selected
TOM FORD,Traceless Foundation Stick,4.0 Fawn
TOM FORD,Traceless Foundation Stick,4.5 Ivory
TOM FORD,Traceless Foundation Stick,4.7 Cool Beige
TOM FORD,Traceless Foundation Stick,5.1 Cool Almond
TOM FORD,Traceless Foundation Stick,5.5 Bisque
TOM FORD,Traceless Foundation Stick,5.6 Ivory Beige
TOM FORD,Traceless Foundation Stick,5.7 Dune
TOM FORD,Traceless Foundation Stick,6.0 Natural
TOM FORD,Traceless Foundation Stick,6.5 Sable
TOM FORD,Traceless Foundation Stick,7.0 Tawny
TOM FORD,Traceless Foundation Stick,7.2 Sepia
TOM FORD,Traceless Foundation Stick,7.5 Shell Beige
TOM FORD,Traceless Foundation Stick,7.7 Honey
TOM FORD,Traceless Foundation Stick,8.2 Warm Honey
TOM FORD,Traceless Foundation Stick,8.7 Golden Almond
TOM FORD,Traceless Foundation Stick,9.5 Warm Almond
TOM FORD,Traceless Foundation Stick,9.7 Cool Dusk
TOM FORD,Traceless Foundation Stick,10.0 Chestnut
TOM FORD,Traceless Foundation Stick,10.5 Mocha
TOM FORD,Traceless Foundation Stick,10.7 Amber
TOM FORD,Traceless Foundation Stick,11.0 Dusk
TOM FORD,Traceless Foundation Stick,11.5 Warm Nutmeg
TOM FORD,Traceless Foundation Stick,11.7 Nutmeg
TOM FORD,Traceless Foundation Stick,12.5 Walnut
TOM FORD,Traceless Foundation Stick,13.0 Espresso
Charlotte Tilbury,Magic Foundation,0 porcelain for very light skin tones with cool undertones
Charlotte Tilbury,Magic Foundation,1 neutral beige for very fair skin tones with cool undertones
Charlotte Tilbury,Magic Foundation,2 pink-beige for very fair skin tones with cool undertones
Charlotte Tilbury,Magic Foundation,3 neutral beige for fair skin tones with cool undertones
Charlotte Tilbury,Magic Foundation,3.5 warm golden-beige for fair skin tones with warm golden/yellow undertones
Charlotte Tilbury,Magic Foundation,4 neutral peach shade for light to medium skin tones with cool undertones
Charlotte Tilbury,Magic Foundation,4.5 golden yellow shade for light to medium skin tones with warm undertones
Charlotte Tilbury,Magic Foundation,5 warm peach for medium skin tones with neutral undertone
Charlotte Tilbury,Magic Foundation,6 neutral golden yellow for medium skin tones with neutral olive undertones - Selected
Charlotte Tilbury,Magic Foundation,6.5 neutral golden olive for medium skin tones with neutral undertones
Charlotte Tilbury,Magic Foundation,6.75 neutral light caramel for medium to tan skin with warm olive undertones
Charlotte Tilbury,Magic Foundation,7 neutral caramel for medium to tan skin tones with warm golden or olive undertones
Charlotte Tilbury,Magic Foundation,8.5 warm deep tan for deep medium to tan skin with neutral golden undertones
Charlotte Tilbury,Magic Foundation,8 neutral deep tan for tan to deep tan skin tones with warm golden or olive undertones
Charlotte Tilbury,Magic Foundation,9 deep golden amber for deep to dark skin tones with neutral undertones
Charlotte Tilbury,Magic Foundation,9.5 golden/yellow for deep skin tones with warm golden undertones
Charlotte Tilbury,Magic Foundation,10 warm amber for deep to dark skin tones with neutral to red undertones
Charlotte Tilbury,Magic Foundation,11 deep bronze for deep to dark skin tones with warm golden undertones
Charlotte Tilbury,Magic Foundation,11.5 deep olive for dark skin tones with neutral undertones
Charlotte Tilbury,Magic Foundation,12 deep espresso for dark skin tones with neutral to red undertones
Dior,Diorskin Forever Perfect Matte Powder Foundation,010 Ivory - Selected
